Field1_links,image_url,superficie,prix,adresse
https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-dakar-3559099,https://images.coinafrique.com/thumb_3559099_uploaded_image1_1644329065.jpg,150 ,15 000 000 CFA,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-dakar-3559059,https://images.coinafrique.com/thumb_3559059_uploaded_image1_1644326983.jpg,150 ,Prix sur demande,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-10000-m2-saint-louis-3558870,https://images.coinafrique.com/thumb_3558870_uploaded_image1_1644321924.jpg,10000 ,10 000 000 CFA,"Saint Louis, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-1342-m2-somone-3558548,https://images.coinafrique.com/thumb_3558548_uploaded_image1_1644308913.jpg,1342 m2,185 000 000 CFA,"Ngaparou, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrain-140-m-ouakam-3518735,https://images.coinafrique.com/thumb_3518735_uploaded_image1_1641859283.jpg,140 ,35 000 000 CFA,"Ouakam, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrain-180-m-sicap-liberte-3518725,https://images.coinafrique.com/thumb_3518725_uploaded_image1_1641858410.jpg,180 ,85 000 000 CFA,"Sicap Liberté, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-villa-a-demolir-150-m-cite-elisabeth-3558257,https://images.coinafrique.com/thumb_3558257_uploaded_image1_1644270470.jpg,158 m2,67 000 000 CFA,"HLM, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-300-m-mbour-3558089,https://images.coinafrique.com/thumb_3558089_uploaded_image1_1644258980.jpg,300 ,2 000 000 CFA,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrain-gandigal-thies-3556746,https://images.coinafrique.com/thumb_3556746_uploaded_image1_1644153903.jpg,,3 500 000 CFA,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrain-285m2-rufisque-3556704,https://images.coinafrique.com/thumb_3556704_uploaded_image1_1644150781.jpg,285 ,67 000 000 CFA,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrain-10-ha-pointe-sarene-mbour-3556269,https://images.coinafrique.com/thumb_3556269_uploaded_image1_1644101629.jpg,100000 m2,Prix sur demande,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-150-m-diass-3556055,https://images.coinafrique.com/thumb_3556055_uploaded_image2_1644086108.jpeg,150 m2,1 000 000 CFA,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrain-150m2-cite-apix-tivaoune-3555754,https://images.coinafrique.com/thumb_3555754_uploaded_image1_1644072093.jpg,150 m2,Prix sur demande,"Guédiawaye, Djida Thiaroye Kaw, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrain-300m2-mbour-3555735,https://images.coinafrique.com/thumb_3555735_uploaded_image1_1644071480.jpg,300 ,4 500 000 CFA,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrain-thies-3555584,https://images.coinafrique.com/thumb_3555584_uploaded_image1_1644065018.jpg,190 m2,1 500 000 CFA,"Thies, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrain-150m2-keur-massar-3555520,https://images.coinafrique.com/thumb_3555520_uploaded_image1_1644062805.jpg,150 ,Prix sur demande,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-ouakam-cite-mbakiou-faye-3554625,https://images.coinafrique.com/thumb_3554625_uploaded_image1_1644000318.jpg,,Prix sur demande,"Ouakam, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-140-m2-zac-mbao-3554353,https://images.coinafrique.com/thumb_3554353_uploaded_image1_1643989481.jpg,140 m2,17 000 000 CFA,"Mbao, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrains-150-m2-lac-rose-3554274,https://images.coinafrique.com/thumb_3554274_uploaded_image2_1643986780.jpeg,150 ,7 000 000 CFA,"Lac rose, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-160-m2-yoff-3554016,https://images.coinafrique.com/thumb_3554016_uploaded_image1_1643978263.jpg,160 ,68 000 000 CFA,"Yoff, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-8-ha-toubab-dialao-3553137,https://images.coinafrique.com/thumb_3553137_uploaded_image1_1643916081.jpg,80000 ,Prix sur demande,"Toubab Dialao, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-3000-m-ndiass-3553102,https://images.coinafrique.com/thumb_3553102_uploaded_image1_1643914149.jpg,3000 ,Prix sur demande,"Ndiass, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-jumeles-150-m2-lac-rose-3552950,https://images.coinafrique.com/thumb_3552950_uploaded_image1_1643908289.jpg,150 m2,3 000 000 CFA,"Lac rose, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrain-200m2-sicap-keur-massar-3542973,https://images.coinafrique.com/thumb_3542973_uploaded_image1_1643384305.jpg,200 ,16 000 000 CFA,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrain-150-m2-3552357,https://images.coinafrique.com/thumb_3552357_uploaded_image1_1643893926.jpg,150 m2,2 500 000 CFA,"Thies, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrain-150m-cite-des-enseignants-rufisque-sortie-9-3538454,https://images.coinafrique.com/thumb_3538454_uploaded_image1_1643114836.jpg,150 ,17 000 000 CFA,"Guediawaye, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-225-m2-sindia-3552233,https://images.coinafrique.com/thumb_3552233_uploaded_image1_1643891009.jpg,,2 500 000 CFA,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-170-m-nord-foire-3552104,https://images.coinafrique.com/thumb_3552104_uploaded_image1_1643888227.jpg,170 m2,85 000 000 CFA,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrain-cite-tago-3551732,https://images.coinafrique.com/thumb_3551732_uploaded_image1_1643876476.jpg,150 m2,16 000 000 CFA,"Mermoz-Sacré Coeur, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-400-m-saly-mbour-3550999,https://images.coinafrique.com/thumb_3550999_uploaded_image1_1643825701.jpg,400 m2,20 000 000 CFA,"Saly, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-villa-a-demolir-294-m-fann-hock-3550910,https://images.coinafrique.com/thumb_3550910_uploaded_image1_1643822023.jpg,5,294 000 000 CFA,"Fann, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrain-400-m2-mbour-daarou-salam-3550791,https://images.coinafrique.com/thumb_3550791_uploaded_image1_1643818117.jpg,400 ,56 000 000 CFA,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-400-m2-saly-daarou-salam-3550764,https://images.coinafrique.com/thumb_3550764_uploaded_image1_1643817499.jpg,400 ,28 000 000 CFA,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrains-150m-keur-ndiaye-lo-3529651,https://images.coinafrique.com/thumb_3529651_uploaded_image1_1642520171.jpg,150 ,10 000 000 CFA,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-keur-massar-3550443,https://images.coinafrique.com/thumb_3550443_uploaded_image1_1643807874.jpg,150 m2,15 000 000 CFA,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-22-hectares-ndayane-3550050,https://images.coinafrique.com/thumb_3550050_uploaded_image1_1643799017.jpg,220000 m2,17 000 CFA,"Ndayane, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-15-ha-pointe-sarene-3548895,https://images.coinafrique.com/thumb_3548895_uploaded_image1_1643740030.jpg,15000 m2,30 000 000 CFA,"Saly, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrains-150-m2-rufisque-3548800,https://images.coinafrique.com/thumb_3548800_uploaded_image1_1643736992.jpg,150 ,Prix sur demande,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrains-300-m2-mbour-3510527,https://images.coinafrique.com/thumb_3510527_uploaded_image1_1641400343.jpg,300 ,15 000 000 CFA,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-150-m2-lac-rose-3548699,https://images.coinafrique.com/thumb_3548699_uploaded_image1_1643734414.jpg,150 m2,Prix sur demande,"Lac rose, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrains-200-m2-guediawaye-3548537,https://images.coinafrique.com/thumb_3548537_uploaded_image1_1643729405.jpg,200 m2,373 840 CFA,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrains-190-m2-keur-massar-3548251,https://images.coinafrique.com/thumb_3548251_uploaded_image1_1643723879.jpg,190 ,20 000 000 CFA,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrains-403-m2-sacre-coeur-3548105,https://images.coinafrique.com/thumb_3548105_uploaded_image1_1643720768.jpg,403 ,350 000 000 CFA,"Sacré-Coeur, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-rufisque-3547847,https://images.coinafrique.com/thumb_3547847_uploaded_image1_1643716216.jpg,150 ,15 000 000 CFA,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-1403-m2-cite-keur-gorgui-3547653,https://images.coinafrique.com/thumb_3547653_uploaded_image1_1643711971.jpg,586 ,35 000 000 CFA,"Mermoz-Sacré Coeur, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-ouest-foire-3547561,https://images.coinafrique.com/thumb_3547561_uploaded_image1_1643709466.jpg,150 m2,45 000 000 CFA,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-ouest-foire-yoff-3547114,https://images.coinafrique.com/thumb_3547114_uploaded_image1_1643682369.jpg,153 ,55 000 000 CFA,"Yoff, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-300-m2-ndiass-3546708,https://images.coinafrique.com/thumb_3546708_uploaded_image1_1643659698.jpg,300 ,2 000 000 CFA,"Ndiass, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-parcelle-assainies-3546542,https://images.coinafrique.com/thumb_3546542_uploaded_image1_1643649780.jpg,150 ,80 000 000 CFA,"Parcelle Assainies, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-lac-rose-3546292,https://images.coinafrique.com/thumb_3546292_uploaded_image3_1643638806.jpeg,150 m2,Prix sur demande,"Lac rose, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrains-206ha-bambilor-3504958,https://images.coinafrique.com/thumb_3504958_uploaded_image1_1641118837.jpg,1500000 m2,23 000 CFA,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-300-m2-rufisque-cite-enseignant-3546157,https://images.coinafrique.com/thumb_3546157_uploaded_image1_1643633307.jpg,300 m2,35 000 000 CFA,"Dieuppeul-Derklé, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-150-m2-diamniadio-3545637,https://images.coinafrique.com/thumb_3545637_uploaded_image1_1643593568.jpg,150 m2,12 000 000 CFA,"Grand Yoff, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-150-m2-zac-mbao-3545190,https://images.coinafrique.com/thumb_3545190_uploaded_image1_1643558301.jpg,,15 000 000 CFA,"Guediawaye, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-372-m2-cite-djily-mbaye-3545128,https://images.coinafrique.com/thumb_3545128_uploaded_image1_1643555306.jpg,372 ,200 000 000 CFA,"Djily MBaye, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrain-150m2-sindia-3544531,https://images.coinafrique.com/thumb_3544531_uploaded_image1_1643492569.jpg,150 ,2 500 000 CFA,"Ndiass, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrain-mont-rolland-3544454,https://images.coinafrique.com/thumb_3544454_uploaded_image1_1643487166.jpg,300 m2,1 500 000 CFA,"Thies, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrain-mbour-3544435,https://images.coinafrique.com/thumb_3544435_uploaded_image1_1643486368.jpg,307 m2,2 500 000 CFA,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-150m2-tivaoune-peulh-apix-3543910,https://images.coinafrique.com/thumb_3543910_uploaded_image1_1643457989.jpg,150 ,28 000 000 CFA,"Parcelle Assainies, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrains-170-m-yoff-onomo-3543424,https://images.coinafrique.com/thumb_3543424_uploaded_image1_1643407853.jpg,170 ,75 000 000 CFA,"Yoff, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrains-225-m2-sindia-3543095,https://images.coinafrique.com/thumb_3543095_uploaded_image1_1643390204.jpg,225 ,2 000 000 CFA,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrain-150-m2-rufisque-cite-tacko-3542723,https://images.coinafrique.com/thumb_3542723_uploaded_image1_1643374192.jpg,150 m2,15 000 000 CFA,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-soune-serere-aibd-3542483,https://images.coinafrique.com/thumb_3542483_uploaded_image2_1643364477.jpeg,,3 500 000 CFA,"Thies, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-800-m2-saly-3542429,https://images.coinafrique.com/thumb_3542429_uploaded_image1_1643362382.jpg,800 ,18 400 000 CFA,"Saly, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrains-180-m2-ndiass-3542243,https://images.coinafrique.com/thumb_3542243_uploaded_image1_1643339688.jpg,180 ,Prix sur demande,"Ndiass, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-1-ha-diamniadio-3541966,https://images.coinafrique.com/thumb_3541966_uploaded_image1_1643316417.jpg,1000 m2,30 000 CFA,"Diamniadio, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-lac-rose-3541876,https://images.coinafrique.com/thumb_3541876_uploaded_image1_1643312041.jpg,120 m2,Prix sur demande,"Medina, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-150-m-rufisque-3541812,https://images.coinafrique.com/thumb_3541812_uploaded_image1_1643309612.jpg,150 ,3 000 000 CFA,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-76-ha-route-des-niayes-3541807,https://images.coinafrique.com/thumb_3541807_uploaded_image2_1643309358.jpeg,76911 m2,6 000 CFA,"Mboro, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrains-300-m2-ngaparou-3541643,https://images.coinafrique.com/thumb_3541643_uploaded_image1_1643302936.jpg,300 ,15 000 000 CFA,"Ngaparou, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-358-m2-yoff-3541346,https://images.coinafrique.com/thumb_3541346_uploaded_image1_1643291145.jpg,358 ,180 000 000 CFA,"Yoff, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrains-500-m2-mbour-3540985,https://images.coinafrique.com/thumb_3540985_uploaded_image1_1643279687.jpg,500 ,Prix sur demande,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrain-10000-m-thies-3501015,https://images.coinafrique.com/thumb_3501015_uploaded_image1_1640745846.jpg,10000 ,40 000 000 CFA,"Thies, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrains-10000-m-thies-mboro-3501014,https://images.coinafrique.com/thumb_3501014_uploaded_image1_1640744842.jpg,10000 ,20 000 000 CFA,"Thies, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-582-m2-dakar-3540588,https://images.coinafrique.com/thumb_3540588_uploaded_image1_1643241712.jpg,582 ,650 000 000 CFA,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrain-2031m2-ngor-3540510,https://images.coinafrique.com/thumb_3540510_uploaded_image1_1643237582.jpg,2031 ,Prix sur demande,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrain-3540425,https://images.coinafrique.com/thumb_3540425_uploaded_image1_1643230255.jpg,,3 000 000 CFA,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrains-400-m2-diass-3506888,https://images.coinafrique.com/thumb_3506888_uploaded_image1_1641228777.jpg,,Prix sur demande,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrains-1800m-mbour-sinthiane-3506790,https://images.coinafrique.com/thumb_3506790_uploaded_image1_1641225882.jpg,1800 ,37 000 000 CFA,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrains-1300m-mbour-3506789,https://images.coinafrique.com/thumb_3506789_uploaded_image1_1641225671.jpg,,Prix sur demande,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrains-mbour-ngaparou-3506747,https://images.coinafrique.com/thumb_3506747_uploaded_image1_1641224357.jpg,,Prix sur demande,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrains-2070m-almadies-3506720,https://images.coinafrique.com/thumb_3506720_uploaded_image1_1641223610.jpg,2070 ,Prix sur demande,"Almadies, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrains-1200m-ngaparou-3506716,https://images.coinafrique.com/thumb_3506716_uploaded_image1_1641223259.jpg,1200 ,45 000 000 CFA,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-kounoune-dakar-3540119,https://images.coinafrique.com/thumb_3540119_uploaded_image1_1643211687.jpg,150 ,Prix sur demande,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrain-190-m2-thies-3540021,https://images.coinafrique.com/thumb_3540021_uploaded_image1_1643207180.jpg,190 ,4 500 000 CFA,"Thies, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-nguekokh-3540019,https://images.coinafrique.com/thumb_3540019_uploaded_image1_1643207090.jpg,225 m2,3 000 000 CFA,"Nguékhokh, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-201-m2-dakar-3539893,https://images.coinafrique.com/thumb_3539893_uploaded_image1_1643202470.jpg,201 ,18 000 000 CFA,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-villa-inachevee-r2-guediawaye-cite-des-enseignants-3539445,https://images.coinafrique.com/thumb_3539445_uploaded_image1_1643184198.jpg,150 ,65 000 000 CFA,"Guediawaye, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-lac-rose-3538857,https://images.coinafrique.com/thumb_3538857_uploaded_image1_1643128897.jpg,150 ,3 000 000 CFA,"Lac rose, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-225-m2-ndiass-3538847,https://images.coinafrique.com/thumb_3538847_uploaded_image1_1643128582.jpg,225 ,2 000 000 CFA,"Ndiass, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-villa-a-demolir-120-m2-mariste-3538232,https://images.coinafrique.com/thumb_3538232_uploaded_image1_1643106135.jpg,120 ,55 000 000 CFA,"Mariste, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-mfou-3537716,https://images.coinafrique.com/thumb_3537716_uploaded_image1_1643061593.jpg,3000 m2,5 000 CFA,"Yaoundé, Cameroun"
https://sn.coinafrique.com/annonce/terrains/terrain-somone-3537468,https://images.coinafrique.com/thumb_3537468_uploaded_image1_1643043251.jpg,300 m2,Prix sur demande,"Saly, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-338-m2-ouakam-3537273,https://images.coinafrique.com/thumb_3537273_uploaded_image1_1643034407.jpg,338 ,180 000 000 CFA,"Ouakam, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrain-216m-lac-rose-3536736,https://images.coinafrique.com/thumb_3536736_uploaded_image1_1642986400.jpg,216 ,Prix sur demande,"Lac rose, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-180-m-mboro-3536645,https://images.coinafrique.com/thumb_3536645_uploaded_image1_1642977119.jpg,180 ,1 000 000 CFA,"Mboro, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-nord-foire-3536495,https://images.coinafrique.com/thumb_3536495_uploaded_image1_1642965303.jpg,400 m2,200 000 000 CFA,"Yoff, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-rufisque-3536363,https://images.coinafrique.com/thumb_3536363_uploaded_image1_1642953698.jpg,150 ,10 000 000 CFA,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-545-m-almadies-3536093,https://images.coinafrique.com/thumb_3536093_uploaded_image1_1642932622.jpg,545 ,Prix sur demande,"Almadies, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-120-m-diamniadio-3535966,https://images.coinafrique.com/thumb_3535966_uploaded_image1_1642913140.jpg,120 ,Prix sur demande,"Diamniadio, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-zac-mbao-3535570,https://images.coinafrique.com/thumb_3535570_uploaded_image1_1642873450.jpg,150 m2,28 000 000 CFA,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrain-250m2-rufisque-3535437,https://images.coinafrique.com/thumb_3535437_uploaded_image1_1642867104.jpg,250 ,18 000 000 CFA,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrain-160m2-zac-mbao-3535435,https://images.coinafrique.com/thumb_3535435_uploaded_image1_1642867030.jpg,160 m2,20 000 000 CFA,"Mbao, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrains-150-m-lac-rose-3535422,https://images.coinafrique.com/thumb_3535422_uploaded_image1_1642865640.jpg,150 ,3 500 000 CFA,"Lac rose, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrain-150m2-zac-mbao-3535411,https://images.coinafrique.com/thumb_3535411_uploaded_image1_1642864776.jpg,150 m2,20 000 000 CFA,"Mbao, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrain-15000m2-thies-3535277,https://images.coinafrique.com/thumb_3535277_uploaded_image1_1642858504.jpg,15000 ,30 000 000 CFA,"Thies, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrain-150m2-bambilor-3534667,https://images.coinafrique.com/thumb_3534667_uploaded_image1_1642804739.jpg,150 m2,Prix sur demande,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-50-ha-ndiaganiao-3534209,https://images.coinafrique.com/thumb_3534209_uploaded_image1_1642782090.jpg,50000 m2,140 000 000 CFA,"Mboro, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-600m-almadies-3495288,https://images.coinafrique.com/thumb_3495288_uploaded_image1_1640260397.jpg,600 ,800 000 CFA,"Almadies, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-5-ha-mbour-saly-3533943,https://images.coinafrique.com/thumb_3533943_uploaded_image1_1642771692.jpg,50000 m2,Prix sur demande,"Djily MBaye, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrain-150m2-dakar-3533923,https://images.coinafrique.com/thumb_3533923_uploaded_image1_1642771045.jpg,,,
https://sn.coinafrique.com/annonce/terrains/terrains-225-m2-thies-3533795,https://images.coinafrique.com/thumb_3533795_uploaded_image1_1642766934.jpg,225 ,350 000 CFA,"Thies, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-150-m2-rufisque-3533704,https://images.coinafrique.com/thumb_3533704_uploaded_image2_1642763939.jpeg,150 ,8 000 000 CFA,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-khodaba-3533647,https://images.coinafrique.com/thumb_3533647_uploaded_image1_1642762166.jpg,160 m2,1 000 CFA,"Diamniadio, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-225-m2-tassette-3533106,https://images.coinafrique.com/thumb_3533106_uploaded_image1_1642715969.jpg,,2 200 000 CFA,"Thies, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-150-m-zac-mbao-3532899,https://images.coinafrique.com/thumb_3532899_uploaded_image1_1642703858.jpg,150 m2,15 000 000 CFA,"Mbao, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrains-3494286,https://images.coinafrique.com/thumb_3494286_uploaded_image1_1640185159.jpg,,70 000 000 CFA,"Yoff, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrains-y92-y93-et-y97-3494283,https://images.coinafrique.com/thumb_3494283_uploaded_image1_1640184999.jpg,,80 000 000 CFA,"Yoff, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrains-dakar-plateau-ou-diamniadio-3494313,https://images.coinafrique.com/thumb_3494313_uploaded_image1_1640186260.jpg,,Prix sur demande,"Dakar Plateau, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-250m-aeroport-3494274,https://images.coinafrique.com/thumb_3494274_uploaded_image1_1640184628.jpg,250 ,115 000 000 CFA,"Yoff, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrains-325-m-ngor-3494259,https://images.coinafrique.com/thumb_3494259_uploaded_image1_1640184000.jpg,325 ,200 000 000 CFA,"Ngor, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrains-751m-yoff-3494253,https://images.coinafrique.com/thumb_3494253_uploaded_image1_1640183679.jpg,751 ,395 000 000 CFA,"Yoff, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-150-m-rufisque-sortie-10-3532102,https://images.coinafrique.com/thumb_3532102_uploaded_image1_1642674900.93.jpeg,,14 000 000 CFA,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-962-m2-mbour-3531908,https://images.coinafrique.com/thumb_3531908_uploaded_image1_1642666870.jpg,962 m2,150 000 000 CFA,"Thies, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrain-400m2-nord-foire-3531607,https://images.coinafrique.com/thumb_3531607_uploaded_image1_1642631559.jpg,400 m2,210 000 000 CFA,"Dieuppeul-Derklé, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-niakourap-3531039,https://images.coinafrique.com/thumb_3531039_uploaded_image1_1642608206.jpg,150 m2,8 700 000 CFA,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrain-150m-cite-namoura-3530177,https://images.coinafrique.com/thumb_3530177_uploaded_image1_1642551284.jpg,150 m2,10 000 000 CFA,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-218-m2-diamniadio-3530025,https://images.coinafrique.com/thumb_3530025_uploaded_image1_1642540865.jpg,218 ,8 000 000 CFA,"Diamniadio, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-225-m2-thies-3529248,https://images.coinafrique.com/thumb_3529248_uploaded_image1_1642505423.jpg,225 ,200 000 CFA,"Thies, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrain-248-m-ce-3497788,https://images.coinafrique.com/thumb_3497788_uploaded_image1_1640484484.jpg,248 m2,Prix sur demande,"Mermoz-Sacré Coeur, Dakar, Sénégal"
