Field1_links,image_url,superficie,prix,adresse
https://sn.coinafrique.com/annonce/terrains/terrains-354m-dakar-4732621,https://images.coinafrique.com/thumb_4732621_uploaded_image1_1715172309.jpg,354.0,11000000,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrains-214-m2-keur-massar-4780847,https://images.coinafrique.com/thumb_4780847_uploaded_image1_1717590525.jpg,214.0,25000000,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-jumeles-225-m2-malicounda-keur-malick-ba-4734158,https://images.coinafrique.com/thumb_4734158_uploaded_image1_1715247867.jpg,225.0,2500000,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-a-lac-rose-niague-4779926,https://images.coinafrique.com/thumb_4779926_uploaded_image1_1717543795.jpg,150.0,10000000,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-lac-rose-4779922,https://images.coinafrique.com/thumb_4779922_uploaded_image1_1717543649.jpg,150.0,10000000,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-maison-a-demolir-189m-soprim1-4779921,https://images.coinafrique.com/thumb_4779921_uploaded_image1_1717543577.jpg,189.0,80000000,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-200m-thies-4779001,https://images.coinafrique.com/thumb_4779001_uploaded_image1_1717507259.jpg,200.0,1200000,"Thies, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-300m-mbour-4732477,https://images.coinafrique.com/thumb_4732477_uploaded_image1_1715169352.jpg,300.0,10000000,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/terrains/parcelles-assenie-4778539,https://images.coinafrique.com/thumb_4778539_uploaded_image1_1717495090.jpg,160.0,50000000,"Parcelle Assainies, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-darou-thioub-4777390,https://images.coinafrique.com/thumb_4777390_uploaded_image1_1717436633.jpg,213.0,9500000,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-150m-zac-mbao-4776308,https://images.coinafrique.com/thumb_4776308_uploaded_image1_1717403861.jpg,150.0,25000000,"Mbao, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-a-keur-moussa-4776079,https://images.coinafrique.com/thumb_4776079_uploaded_image1_1717382002.jpg,150.0,2000000,"Thies, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-senelec-de-rufisque-4775102,https://images.coinafrique.com/thumb_4775102_uploaded_image1_1717329412.jpg,150.0,14000000,"HLM, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-600m2-angle-nguerigne-4774619,https://images.coinafrique.com/thumb_4774619_uploaded_image1_1717280356.jpg,600.0,15000000,"Ngaparou, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-keur-massar-4774293,https://images.coinafrique.com/thumb_4774293_uploaded_image1_1717259563.jpg,150.0,25000000,"Almadies 2, Dakar, Sénégal"
