Field1_links,nb_piece,nb_bains,superficie,adresse
https://sn.coinafrique.com/annonce/villas/location-villas-05-pieces-ouest-foire-3311198,6,12,200 ,"Ouest Foire, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-malika-3363380,,,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-3-pieces-guediawaye-3363157,6,12,200 m2,"Guediawaye, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villas-3-pieces-saly-3362973,6,12,,"Saly, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-11-pieces-dakar-3362970,30,60,1000 ,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-maristes-2-3362673,,,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-gadaye-3362542,6,12,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-r1-yoff-3362536,,,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-r1-thies-3362342,9,18,350 m2,"Dieuppeul-Derklé, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-zac-de-thies-3362307,9,18,300 m2,"Dieuppeul-Derklé, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-9-pieces-nord-foire-3362248,9,18,300 m2,"Ouest Foire, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-3-pieces-zac-mbao-3361694,,,,"Mbao, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-r2-almadies-3361518,6,12,204 m2,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villas-r2-yoff-3360499,,,,"Yoff, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-3360424,30,60,1000 m2,"Somone, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-8-pieces-mermoz-sacre-coeur-3360261,,,,"Mermoz-Sacré Coeur, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-avec-piscine-et-jardin-aux-almadies-3309282,21,42,760 m2,"Almadies, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-r1-sacre-coeur-3345984,9,18,300 m2,"Mermoz-Sacré Coeur, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-diamalaye-1-3359092,,,,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-7-pieces-mbao-3359086,6,12,225 m2,"Grand Dakar, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-maison-dakar-plateau-3358795,,,,"Dakar Plateau, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-mermoz-3358261,15,30,500 m2,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-300m-tf-a-ouakam-3306250,6,12,,"Ouakam, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-almadies-3304042,27,54,900 m2,"Almadies, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-7-pieces-almadies-3355432,9,18,350 m2,"Sicap Liberté, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-r2-ouest-foire-3354449,6,12,207 m2,"Mamelles, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-duplex-4-pieces-3354074,0,,4 m2,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-11-pieces-golf-3300780,12,24,465 ,"Cambérène, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-r1-ndiakhirate-3353308,3,6,150 m2,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-350-m-almadies-3352857,6,12,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-almadies-2-rufisque-3352258,3,6,150 m2,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-duplex-r1-ngor-3351786,3,6,150 m2,"Ngor, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-liberte-5-3351358,,,,"Sicap Liberté, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villas-3-pieces-yoff-3298954,,,,"Yoff, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-saly-3351113,18,36,675 ,"Saly, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-rufisque-3297667,3,6,150 ,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-tivaouane-peulh-3298420,6,12,200 m2,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-zac-mbao-3298357,6,12,200 m2,"Mbao, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-r1-parcelles-assainies-unite-25-3298352,6,12,250 m2,"Parcelle Assainies, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-keur-massar-3350284,3,6,150 ,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-r1-keur-ndiaye-lo-3349902,3,,156 m2,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-keur-ndiaye-lo-rufisque-3349640,3,6,150 m2,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-rufisque-3349596,3,6,150 ,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-rufisque-3349547,,,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-ngor-3349545,3,6,180 ,"Ngor, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-bambilor-3349345,3,6,150 m2,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-r1-dakar-3297234,,,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-370m-somone-3348929,9,18,370 m2,"Thies, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-6-pieces-tambacounda-3348752,12,24,400 ,"Tambacounda, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-r3-a-la-cite-keur-gorgui-3296323,,,,"Mermoz-Sacré Coeur, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-15-pieces-mamelles-3348232,6,12,250 ,"Mamelles, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-keur-massar-3348002,3,6,150 ,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-guediawaye-3347059,6,12,244 ,"Guediawaye, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-popenguine-3343207,9,18,300 m2,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-12-pieces-hlm-keur-massar-3342891,9,18,300 ,"HLM, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-meublee-5-pieces-ouest-foire-3342661,6,12,,"Ouest Foire, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-150-m-hlm-rufisque-cite-andrey-keny-3342167,3,,150 m2,"Dieuppeul-Derklé, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-8-pieces-ouest-foire-3341980,6,12,,"Parcelle Assainies, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-10-pieces-parcelles-assainies-3340630,6,12,,"Parcelle Assainies, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-inachevee-yoff-3340314,,,,"Yoff, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-rufisque-3340019,3,6,150 m2,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-commerciale-300-m-keur-massar-3287119,9,18,300 m2,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-7-pieces-mermoz-3338904,27,54,900 m2,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-673-m-mermoz-3338895,18,36,673 m2,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-sicap-liberte-3338487,6,12,200 ,"Sicap Liberté, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-12-pieces-cite-biagui-3336571,12,24,423 m2,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-inachevee-tivaoune-peulh-3336423,3,6,180 m2,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-hlm-rufisque-3336182,3,6,150 m2,"HLM, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-keur-massar-3334549,6,12,,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-2-pieces-dakar-3334449,3,,150 ,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-guediawaye-3332979,,,,"Guediawaye, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-guediawaye-3332648,6,12,200 ,"Guediawaye, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-2-pieces-sicap-liberte-3331207,6,12,,"Sicap Liberté, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-diamaguene-cite-la-rosette-3331089,,,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-rufisque-3330593,6,12,,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-meublee-5-pieces-saly-3278936,,,,"Saly, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-meublee-a-ngaparou-3278675,6,,,"Saly, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-bambilor-cite-cdc-3329322,3,6,150 m2,"Guédiawaye, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-r1-keur-massar-3329241,,,,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-camberene-3328753,3,6,170 m2,"Cambérène, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-saly-3328460,,,,"Saly, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-saly-niakh-niakhal-3328179,9,18,300 m2,"Thies, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-touba-3327978,9,18,320 ,"Touba, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villas-ngor-3278080,6,12,,"Ngor, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-meublee-rufisque-3327764,,,,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-10-pieces-saly-3325591,6,12,280 ,"Saly, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-2-pieces-sicap-liberte-3276063,9,18,309 ,"Sicap Liberté, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-dakar-3323667,6,12,,"Sicap Liberté, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-saly-3322976,6,12,,"Saly, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-keur-massar-3321498,6,12,200 ,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-r2-almadies-3321295,6,12,204 m2,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-zac-mbao-3321174,6,12,,"Mbao, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-cite-cdc-bambilor-3321154,6,12,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-r1-sebikotane-3321123,12,24,400 ,"Thies, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-4-pieces-saly-3321091,3,6,120 ,"Saly, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-parcelles-assainies-unite-18-3320080,6,12,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-ngor-3271465,30,60,1000 ,"Ngor, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-r1-a-sacre-cur-3-3271438,,,,"Mermoz-Sacré Coeur, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-saly-3319037,18,36,600 ,"Saly, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-saly-3319015,18,36,600 ,"Saly, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-9-pieces-keur-massar-3318789,3,6,160 m2,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-almadies-3318585,6,12,,"Sicap Liberté, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-touba-guede-3318407,6,12,,"Touba, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-3318215,3,6,150 m2,"Ouest Foire, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-130-m-virage-hangars-pelerins-3318198,,,,"Yoff, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-812-m-sacre-coeur-2-dakar-3318026,6,12,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-saly-3317918,18,36,650 ,"Saly, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-250-m-tivaouane-peulh-3316395,,,,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-10-pieces-1180-m-virage-3315312,,,,"Almadies, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-r1-scat-urbam-3314674,,,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-kounoune-3314450,,,,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-mbour-3314366,81,162,2777 ,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-mamelle-3314046,6,12,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-mermoz-sacre-coeur-3313993,6,12,,"Mermoz-Sacré Coeur, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-cite-aliou-sow-golf-3313881,6,12,200 m2,"Hann Bel-Air, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-r2-camberene-3312932,3,6,195 m2,"Cambérène, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-r1-cite-central-baobab-3312514,3,6,156 ,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-14-pieces-point-e-3264604,6,12,,"Point E, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-ngaparou-3311129,,,,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-760-m-saly-center-3310564,21,42,750 m2,"Saly, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-r2-sacre-cur-3309784,,,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-9-pieces-ouest-foire-3262156,9,18,300 ,"Ouest Foire, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-ngor-3309375,6,12,200 ,"Ngor, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-05-pieces-ouakam-3261483,3,6,160 ,"Ouakam, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-ouest-foire-3308234,6,12,200 ,"Ouest Foire, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-mbour-saly-3307591,,,,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-8-pieces-sacre-cur-3307509,9,18,301 m2,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-mamelles-3256664,9,18,342 ,"Mamelles, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-340-m-somone-3305801,,,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-05-pieces-ouest-foire-3257208,3,6,180 ,"Ouest Foire, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-dakar-3303143,3,6,170 ,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-300-m-derkle-3302950,6,12,,"Dieuppeul-Derklé, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-10-pieces-saly-3286587,150,,5000 ,"Saly, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-ouest-foire-3253357,6,12,200 ,"Ouest Foire, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-fann-residence-3301751,6,12,,"Fann, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-13-pieces-saly-3301228,57,114,1900 m2,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-tivaoune-peul-3301193,,,,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-dakar-3300924,6,12,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-saly-3300851,,,,"Saly, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-r1-a-la-a-la-cite-senegindia-de-diamniadio-3249257,,,,"Diamniadio, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-r1-malika-3300119,3,6,150 m2,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-7-pieces-sicap-liberte-6-extension-3299876,6,12,,"Sicap Liberté, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-10-pieces-inachevees-yoff-3299717,,,,"Yoff, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-ndayane-3299568,15,30,500 m2,"Toubab Dialao, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-mbour-3299336,12,24,450 m2,"Toubab Dialao, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-keur-ndiaye-lo-3299135,6,12,200 ,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-campement-3299131,3,6,150 m2,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-r2-3298750,6,12,,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-guediawaye-3298687,3,6,150 ,"Guediawaye, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-r1-500m-djily-mbaye-3298472,15,30,500 m2,"Yoff, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-cite-akys-bambilor-3298088,9,18,300 m2,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-zac-mbao-3298080,3,6,150 m2,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-bambilor-3297806,3,6,150 ,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-2-pieces-dakar-3297658,6,12,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-dakar-3297210,15,30,500 ,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-dakar-3297209,15,30,500 ,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-4-pieces-maristes-3296879,,,,"Ouest Foire, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-300-m-thies-3296714,9,,300 ,"Thies, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-8-pieces-camberene-3296515,12,24,465 ,"Cambérène, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-4-pieces-sipres-vdn-3294944,,,,"Patte d'oie, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-7-pieces-guediawaye-3294719,3,6,150 ,"Guediawaye, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-8-pieces-mermoz-sacre-coeur-3294702,6,12,278 ,"Mermoz-Sacré Coeur, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-basse-3-pieces-zac-mbao-3294062,3,6,150 m2,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-mbao-3293902,3,6,150 ,"Mbao, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-13-pieces-richard-toll-3293830,9,18,300 ,"Saint Louis, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-a-demolir-400-m-sicap-baobab-3292750,6,12,,"Sicap Liberté, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villas-6-pieces-mermoz-sacre-cur-3240683,18,36,600 ,"Mermoz-Sacré Coeur, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-3-pieces-hann-bel-air-3290803,3,,150 ,"Hann Bel-Air, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-10-pieces-rufisque-3290300,3,6,150 ,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-somone-3290219,21,42,700 m2,"Saly, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-8-pieces-somone-3289343,6,12,,"Saly, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-keur-ndiaye-lo-nouvel-horizon-3289163,3,6,160 m2,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-meublee-7-pieces-yoff-3287969,9,,300 m2,"Mamelles, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-12-pieces-dakar-3236741,6,12,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-bambilor-3284629,6,12,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vinte-villa-a-angle-260m-au-virage-3284459,6,12,260 m2,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-7-pieces-almadie-3284286,21,42,700 m2,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-r1-dakar-3283477,3,6,150 ,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-r2-cite-sipres-mbao-3281959,,,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-mermoz-sacre-coeur-3280741,3,6,180 ,"Mermoz-Sacré Coeur, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-mbour-3280686,30,60,1014 ,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-r1-cite-assemblee-3279887,,,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-diamaguene-3279735,,,,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-fann-residence-3279707,,,,"Fann, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-maison-4-pieces-150-m-yeumbeul-3277417,,,,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-keur-massar-3277137,0,0,15 m2,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-guediawaye-3276995,6,,,"Guediawaye, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-8-pieces-cite-keur-gorgui-3276900,,,,"Mermoz-Sacré Coeur, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-bambilor-3276824,3,6,150 m2,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-sipress-3226299,6,12,250 m2,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-warang-3276170,30,60,1042 ,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-7-pieces-keur-ndiaye-lo-3275755,3,6,150 m2,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-dakar-3275409,6,12,200 ,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-10-pieces-yoff-3275131,3,6,160 ,"Yoff, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-07-pieces-asecna-yeumbeul-3275116,6,12,240 ,"Guediawaye, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-patte-doie-3274970,6,12,,"Patte d'oie, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-375m-thies-3274536,,,,"Thies, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-saly-3274478,6,12,225 ,"Saly, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-3-pieces-mbao-3274359,3,6,150 ,"Mbao, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-duplex-4-pieces-mermoz-3228284,6,12,200 m2,"Mermoz-Sacré Coeur, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villas-mermoz-sacre-coeur-3223723,,,,"Mermoz-Sacré Coeur, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-somone-3273821,12,24,400 m2,"Saly, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-keur-ndiaye-lo-3273802,3,6,150 m2,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-r2-3273749,6,12,250 m2,"Ouakam, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-150-m-cite-tako-rufisque-3273426,6,12,,"Thies, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-r1-keur-ndiaye-lo-3272433,3,6,160 m2,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-12-pieces-rufisque-3272363,3,6,160 ,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-keur-mbaye-rue-10-3271878,0,0,4 m2,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-r1-virage-3223836,,,,"Yoff, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-rufisque-3271001,9,18,300 ,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-keur-ndiaye-lo-3270945,3,6,150 ,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-8-pieces-mbao-3270918,6,12,225 ,"Mbao, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-r2-maristes-3269899,9,18,300 m2,"Hann Bel-Air, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-4-pieces-ngor-almadies-3269880,6,12,,"Almadies, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-7-pieces-176-m-sicap-foire-3268728,6,12,,"Parcelle Assainies, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-07-pieces-ouakam-3216704,24,48,800 ,"Ouakam, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-maristes-3266670,6,12,,"Dakar, Sénégal"
