Field1_links,nb_piece,nb_bains,superficie,adresse
https://sn.coinafrique.com/annonce/villas/vente-villas-7-pieces-mamelles-4095051,6.0,12.0,265.0,"Mamelles, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-mamelles-4082504,6.0,12.0,150.0,"Mamelles, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-7-pieces-sicap-liberte-4106712,3.0,6.0,150.0,"Sicap Liberté, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-7-pieces-mamelles-4119509,6.0,12.0,250.0,"Mamelles, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-mbour-4123172,6.0,12.0,150.0,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-7-pieces-mamelles-4098200,6.0,12.0,250.0,"Mamelles, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villas-6-pieces-mamelles-4123135,6.0,12.0,150.0,"Mamelles, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-6-pieces-mamelles-4122997,6.0,12.0,260.0,"Mamelles, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villas-7-pieces-almadies-4122456,6.0,12.0,200.0,"Almadies, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villas-7-pieces-sacre-coeur-4121647,6.0,12.0,200.0,"Mermoz-Sacré Coeur, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-8-pieces-fimela-yayeme-4121240,3.0,6.0,175.0,"Fatick, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-r1-nianinig-4121139,6.0,12.0,150.0,"Malikounda, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-mermoz-sacre-coeur-4116124,6.0,12.0,200.0,"Mermoz-Sacré Coeur, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-duplex-cite-makiyou-faye-4120179,6.0,12.0,202.0,"Mamelles, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-r1-6-pieces-cite-mbakiyou-faye-mamelles-4081399,6.0,12.0,150.0,"Mamelles, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-7-pieces-almadies-4080947,6.0,12.0,150.0,"Almadies, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-8-pieces-keur-massar-4119284,3.0,6.0,162.0,"Guédiawaye, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-mamelles-4118597,6.0,12.0,150.0,"Mamelles, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villas-4-pieces-keur-massar-4118334,6.0,12.0,150.0,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-800m-mboro-4117494,6.0,12.0,150.0,"Thies, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-9-pieces-keur-massar-4115767,3.0,6.0,150.0,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-mermoz-4115713,6.0,12.0,200.0,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-5-pieces-ngor-4115529,6.0,12.0,150.0,"Ngor, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-r1-keur-massar-4115490,6.0,12.0,150.0,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-cite-apix-4115319,3.0,6.0,150.0,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-3-pieces-ngaparou-4114846,6.0,12.0,225.0,"Ngaparou, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-4-pieces-almadies-2-4086147,6.0,12.0,250.0,"Almadies 2, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-liberte-1-4076053,6.0,12.0,150.0,"Sicap Liberté, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-3-pieces-mamelles-4076012,6.0,12.0,150.0,"Mamelles, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-keur-massar-4114342,3.0,6.0,150.0,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-3-pieces-keur-massar-4111380,6.0,12.0,150.0,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villas-3-pieces-saly-4110625,6.0,12.0,150.0,"Saly, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villas-5-pieces-saly-4110622,6.0,12.0,150.0,"Saly, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-8-pieces-dakar-4110312,6.0,12.0,150.0,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-a-demolir-4070689,6.0,12.0,150.0,"Parcelle Assainies, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-nord-foire-4070675,6.0,12.0,150.0,"Yoff, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-150-m2-nord-foire-4070669,6.0,12.0,150.0,"Yoff, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-mermoz-4109987,6.0,12.0,200.0,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villas-15-pieces-almadies-4069533,0.0,0.0,78.0,"Almadies, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-guediawaye-4109108,3.0,6.0,150.0,"Mbao, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-8-pieces-king-fahad-4108902,6.0,12.0,150.0,"Almadies, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-toubap-dialaw-4066925,6.0,12.0,150.0,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-2-pieces-dakar-4108865,3.0,6.0,150.0,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-duplex-4-pieces-sacre-coeur-4108512,3.0,6.0,180.0,"Mermoz-Sacré Coeur, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-ngaparou-4108498,3.0,6.0,190.0,"Ngaparou, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-keur-massar-4108159,6.0,12.0,150.0,"Mbao, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-zac-mbao-4072114,6.0,12.0,150.0,"Mbao, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-keur-massar-4070453,3.0,6.0,150.0,"Mbao, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-maison-sebikotane-4068091,6.0,12.0,250.0,"Grand Yoff, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-sacre-coeur-3-4064392,6.0,12.0,150.0,"Sacré-Coeur, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-8-pieces-residence-attaya-4065906,6.0,12.0,150.0,"Yoff, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-f4-sacre-coeur-4065909,6.0,12.0,150.0,"Sacré-Coeur, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-sipres-4067409,6.0,12.0,150.0,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-almadies-2-4067425,6.0,12.0,150.0,"Almadies 2, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-15-pieces-sipres-4106240,3.0,6.0,154.0,"Sipres, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-almadies-2-4083984,6.0,12.0,150.0,"Almadies 2, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-vlla-mermoz-4065918,6.0,12.0,150.0,"Mermoz-Sacré Coeur, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-maison-mbour-4104510,6.0,12.0,150.0,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-8-pieces-almadies-4078676,6.0,12.0,150.0,"Almadies, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-r2-almadies-4082550,6.0,12.0,150.0,"Almadies, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-5-pieces-almadies-2-4103789,3.0,12.0,150.0,"Almadies 2, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-r1-6-pieces-ngor-almadies-4064644,6.0,12.0,150.0,"Ngor, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-14-pieces-ngaparou-4102844,6.0,12.0,200.0,"Ngaparou, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-maison-hamo-4-4060793,6.0,12.0,150.0,"Guediawaye, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-diamniadio-4102697,3.0,6.0,150.0,"Guediawaye, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-mariste-4063091,6.0,12.0,150.0,"Mariste, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-7-pieces-guediawaye-4101386,3.0,6.0,150.0,"Guediawaye, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villas-6-pieces-mamelles-4059225,6.0,12.0,150.0,"Mamelles, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-saly-4100205,6.0,12.0,250.0,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-fann-4057818,6.0,12.0,150.0,"Fann, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-maison-senegal-4099617,6.0,12.0,150.0,"Parcelle Assainies, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-4-pieces-dakar-4099145,3.0,6.0,150.0,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-300m2-a-demolir-yoff-4063401,6.0,12.0,150.0,"Yoff, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-4-pieces-mbao-4099081,6.0,12.0,225.0,"Mbao, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-sacre-cur-4055488,6.0,12.0,150.0,"Sacré-Coeur, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-r1-5-pieces-liberte-6-extension-4055320,6.0,12.0,150.0,"Sicap Liberté, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-r2-camberene-2-4097894,6.0,12.0,200.0,"Cambérène, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villas-r2-mamelles-4054907,6.0,12.0,150.0,"Mamelles, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-grand-dakar-4096677,6.0,12.0,150.0,"Grand Dakar, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-3-pieces-diamniadio-4095835,3.0,6.0,150.0,"Diamniadio, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-400-m2-point-e-4056585,6.0,12.0,150.0,"Point E, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-4-pieces-mbao-4095545,6.0,12.0,225.0,"Mbao, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-8-pieces-sacre-coeur-4095339,6.0,12.0,229.0,"Sacré-Coeur, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-r1-ouest-foire-4095137,6.0,12.0,150.0,"Sicap foire, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-r1-9-pieces-mermoz-4055295,6.0,12.0,150.0,"Mermoz-Sacré Coeur, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-r1-5-pieces-cite-keur-gorgui-4051829,6.0,12.0,150.0,"Mermoz-Sacré Coeur, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-2400-m2-fann-4051943,6.0,12.0,150.0,"Fann, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-r1-5-pieces-cite-keur-gorgui-4051885,6.0,12.0,150.0,"Mermoz-Sacré Coeur, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-2-pieces-somone-4093840,6.0,12.0,250.0,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-r1-6-pieces-liberte-6-extension-4051964,6.0,12.0,150.0,"Sicap Liberté, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-17-pieces-camberene-4091477,6.0,12.0,150.0,"Cambérène, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-r2-mamelles-4048844,6.0,12.0,150.0,"Mamelles, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-r3-keur-massar-4051352,6.0,12.0,150.0,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-yoff-4046994,6.0,12.0,200.0,"Yoff, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-10-pieces-rufisque-4089818,3.0,6.0,150.0,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-r2-7-pieces-sacre-coeur-4045341,6.0,12.0,150.0,"Sacré-Coeur, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-corniche-4043533,6.0,12.0,150.0,"Almadies, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-7-pieces-ouest-foire-4085793,3.0,6.0,150.0,"Ouest Foire, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-duplex-zac-mbao-4085249,3.0,6.0,150.0,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-sacre-cur-4085103,6.0,12.0,150.0,"Sacré-Coeur, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-ouest-foire-4085088,6.0,12.0,150.0,"Ouest Foire, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villas-6-pieces-cite-tobago-vdn-4044981,6.0,12.0,250.0,"Sacré-Coeur, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-diamniadio-4044943,6.0,12.0,200.0,"Diamniadio, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-r3-4-pieces-virage-cite-indien-4044933,6.0,12.0,150.0,"Ngor, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villas-5-pieces-ngor-4084330,6.0,12.0,150.0,"Ngor, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-mermoz-4044149,6.0,12.0,150.0,"Mermoz-Sacré Coeur, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villas-7-pieces-ngor-4083300,3.0,6.0,180.0,"Ngor, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-sacre-cur-4083241,3.0,6.0,150.0,"Mermoz-Sacré Coeur, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-4-pieces-mboro-4082881,6.0,12.0,200.0,"Mboro, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-4-pieces-dakar-keur-massar-4081685,6.0,12.0,150.0,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-haut-standing-r2-9-pieces-zac-mbao-4042011,3.0,6.0,175.0,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-maison-16-pieces-parcelles-assainies-4081515,6.0,12.0,225.0,"Parcelle Assainies, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-300m2-hanne-bel-aire-4081471,6.0,12.0,150.0,"Thies, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-8-pieces-ouest-foire-4041656,6.0,12.0,150.0,"Ouest Foire, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-310-m2-6-pieces-zac-mbao-4041642,6.0,12.0,150.0,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-9-pieces-thies-4081335,6.0,12.0,225.0,"Thies, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-vente-villa-7-pieces-keur-gorgui-4041609,6.0,12.0,150.0,"Sacré-Coeur, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-4041614,6.0,12.0,150.0,"Sacré-Coeur, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-foire-cite-magistrats-4080524,6.0,12.0,200.0,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-duplex-6-pieces-mamelles-4079565,3.0,6.0,150.0,"Mamelles, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-maison-derkle-4039713,6.0,12.0,150.0,"Dieuppeul-Derklé, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-4-pieces-sipres-4035449,6.0,12.0,210.0,"Sipres, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-7-pieces-ngor-4078932,6.0,12.0,150.0,"Biscuiterie, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-zac-mbao-4078925,6.0,12.0,150.0,"Biscuiterie, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-maison-guediawaye-4078048,6.0,12.0,150.0,"Guediawaye, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-7-pieces-grand-dakar-4076992,6.0,12.0,265.0,"Grand Dakar, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villas-5-pieces-sipress-al-hazar-4076651,3.0,12.0,170.0,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-almadied-zone-de-recasement-4037693,6.0,12.0,250.0,"Almadies, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-4-pieces-zone-de-captage-4036136,6.0,12.0,150.0,"Grand Yoff, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-r1-6-pieces-mermoz-4036741,6.0,12.0,200.0,"Mermoz-Sacré Coeur, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-r2-8-pieces-mamelles-4036528,6.0,12.0,200.0,"Mamelles, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-r1-fann-residence-4036462,6.0,12.0,150.0,"Fann, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-maison-9-pieces-r3-mamelles-4036454,6.0,12.0,200.0,"Mamelles, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-4-pieces-guediawaye-4075098,3.0,6.0,180.0,"Guediawaye, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villas-4-pieces-mamelles-4074668,6.0,12.0,150.0,"Mamelles, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-7-pieces-kounoune-2-4074186,3.0,6.0,150.0,"Lac rose, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-point-e-4074175,6.0,12.0,150.0,"Dakar Plateau, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-4-pieces-camberene-4074156,3.0,6.0,150.0,"Cambérène, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-maison-kounoune-2-4034679,6.0,12.0,150.0,"Mermoz-Sacré Coeur, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-150-m-mariste-4072720,6.0,12.0,150.0,"Mariste, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-inachevee-mamelles-4033996,3.0,6.0,150.0,"Mamelles, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-r1-zac-nguinth-4037560,6.0,12.0,200.0,"Thies, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villas-5-pieces-ngor-4033772,6.0,12.0,150.0,"Ngor, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-3-pieces-rufisque-4072079,3.0,6.0,150.0,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-maison-mbour-4071420,6.0,12.0,150.0,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-cite-mourtada-4031803,6.0,12.0,150.0,"Sicap Liberté, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villas-8-pieces-sipres-4070694,6.0,12.0,150.0,"Sipres, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-inachevee-4-pieces-rufisque-4070570,3.0,6.0,150.0,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-7-pieces-kounoune-2-4068862,3.0,6.0,150.0,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-4-pieces-thies-4068359,6.0,12.0,225.0,"Thies, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-3-pieces-mbao-4067929,3.0,6.0,150.0,"Mbao, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-f5-sacre-coeur-4028170,6.0,12.0,150.0,"Sacré-Coeur, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-r2-scat-urbam-4066442,6.0,12.0,150.0,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-18-pieces-camberene-4066376,6.0,12.0,250.0,"Cambérène, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-keur-massar-unite-5-4027744,3.0,6.0,150.0,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-kounoune-4027741,3.0,6.0,150.0,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-basse-4027733,6.0,12.0,225.0,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-r1-hann-mariste-4065540,6.0,12.0,150.0,"Mariste, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-2-pieces-dakar-4065210,6.0,12.0,150.0,"Almadies 2, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-3-pieces-lac-rose-4064089,3.0,6.0,150.0,"Lac rose, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villas-7-pieces-sacre-coeur-4063967,6.0,12.0,150.0,"Sacré-Coeur, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-4-pieces-mermoz-sacre-coeur-4063845,3.0,6.0,150.0,"Mermoz-Sacré Coeur, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-cite-djily-mbaye-4024958,6.0,12.0,150.0,"Djily MBaye, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-a-niakhirate-4025782,6.0,12.0,150.0,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-maison-r1-keur-massar-4061205,3.0,6.0,150.0,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-4-pieces-guediawaye-4059346,3.0,6.0,150.0,"Guediawaye, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villas-r1-ngor-virage-4019228,6.0,12.0,150.0,"Ngor, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-r1-9-pieces-rufisque-4057996,3.0,6.0,150.0,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-r1-hamo-tefess-4056465,6.0,12.0,150.0,"Point E, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-4-pieces-sicap-liberte-4019735,6.0,12.0,150.0,"Sicap Liberté, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-almadies-2-4055670,3.0,6.0,150.0,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-r1-zone-b-4019367,6.0,12.0,150.0,"Sicap Liberté, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-cite-horizon-vdn-4017162,6.0,12.0,150.0,"Sipres, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-duplex-8-pieces-hann-bel-air-cite-isra-4017049,6.0,12.0,150.0,"Hann Bel-Air, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-4-pieces-pikine-4054579,3.0,6.0,180.0,"Pikine, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-r1-sicap-amitie-4015232,3.0,6.0,180.0,"Mermoz-Sacré Coeur, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-r2-15-pieces-almadies-4053373,6.0,12.0,150.0,"Almadies, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villas-03-pieces-mamelles-4015728,3.0,6.0,140.0,"Mamelles, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-keur-massar-4052855,6.0,12.0,150.0,"Point E, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-maison-keur-ndiaye-lo-4052038,3.0,6.0,150.0,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-3-pieces-mamelles-4016242,3.0,6.0,120.0,"Mamelles, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villas-5-pieces-sicap-liberte-4051268,3.0,6.0,181.0,"Sicap Liberté, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-rufisque-cite-takko-4050670,3.0,6.0,150.0,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-r1-nord-foire-cite-azur-4011873,6.0,12.0,150.0,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villas-4-pieces-thies-4048629,3.0,6.0,150.0,"Thies, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-maison-3-pieces-guediawaye-4048074,3.0,6.0,150.0,"Guediawaye, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-2-pieces-dakar-4047947,6.0,12.0,150.0,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-maison-5-pieces-keur-mbaye-fall-4047191,3.0,6.0,150.0,"Mbao, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-cite-keur-gorgui-4011604,6.0,12.0,150.0,"Sipres, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-sicap-liberte-4045238,6.0,12.0,200.0,"Sicap Liberté, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villas-5-pieces-ngor-4044650,6.0,12.0,150.0,"Ngor, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-a-la-cite-sipres-mourtada-4005801,6.0,12.0,150.0,"Sipres, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-hlm-4-4043818,6.0,12.0,150.0,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-guediawaye-4043807,6.0,12.0,150.0,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/villas/vente-villa-7-pieces-fass-4043276,6.0,12.0,150.0,"Fass, Dakar, Sénégal"
